IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR8_10014729,WOR_8-12_13889,SG8-35-2,47.609,7591,WOR8_100147296,WOR8_10014729.20,2607,3392,785,639156118,638341245,67.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp.;delta proteobacterium sp. MLMS-1,Methionine aminopeptidase,COG0024,COG0024,50.8,pfam00557,KO:K01265,65.2,EC:3.4.11.18
WOR8_10000072,WOR_8-12_71,SG8-37,48.4939,136446,WOR8_10000072132,WOR8_10000072.445,127644,128453,809,639156118,638341245,67.7,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp.;delta proteobacterium sp. MLMS-1,Methionine aminopeptidase,COG0024,COG0024,48,pfam00557,KO:K01265,66,EC:3.4.11.18
WOR8_10003964,WOR_8-12_3963,SG8-37,51.3598,35851,WOR8_1000396414,WOR8_10003964.49,10025,11317,1292,639153501,638341245,74.2,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp.;delta proteobacterium sp. MLMS-1,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,57.54,pfam00202,KO:K01845,72.9,EC:5.4.3.8
WOR8_10002886,WOR_8-12_2885,SG8-37,49.3765,24459,WOR8_1000288618,WOR8_10002886.55,12278,13084,806,639156118,638341245,66.1,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp.;delta proteobacterium sp. MLMS-1,Methionine aminopeptidase,COG0024,COG0024,50,pfam00557,KO:K01265,64.4,EC:3.4.11.18
WOR8_10005415,WOR_8-12_5414,SG8-37,48.4614,12674,WOR8_100054151,WOR8_10005415.1,3,1307,1304,639153158,638341245,54,Bacteria;Proteobacteria;Deltaproteobacteria;unclassified Deltaproteobacteria;unclassified Deltaproteobacteria;delta proteobacterium;sp.;delta proteobacterium sp. MLMS-1,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.21,pfam13537,KO:K00820,46.2,EC:2.6.1.16
WOR8_10024851,WOR_8-12_24606,0,65.2912,5598,WOR8_100248518,WOR8_10024851.28,5010,5597,587,2523763891,2523533554,65,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Thermithiobacillaceae;Thermithiobacillus;tepidarius;Thermithiobacillus tepidarius DSM 3134,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.94,pfam00202,KO:K00818,63.8,EC:2.6.1.11
WOR8_10006544,WOR_8-12_6543,SG8-48,59.2155,11166,WOR8_1000654411,WOR8_10006544.35,10491,11165,674,2523765326,2523533554,79.6,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Thermithiobacillaceae;Thermithiobacillus;tepidarius;Thermithiobacillus tepidarius DSM 3134,Aminotransferase class-V,pfam00266,COG0075,49.54,pfam00266,KO:K00830,78.7,EC:2.6.1.44
WOR8_10000019,WOR_8-12_18,SG8-6,38.9583,144434,WOR8_10000019112,WOR8_10000019.366,130967,133765,2798,2511577652,2511231080,36.5,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;nitratireducens;Glaciecola nitratireducens FR1064,Zinc carboxypeptidase,pfam00246,,,pfam07090,,,
WOR8_10032208,WOR_8-12_44267,SG8-15,45.7908,5001,WOR8_100322087,WOR8_10032208.22,4766,4999,233,2524122265,2524023067,64.9,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinimicrobium;agarilyticum;Marinimicrobium agarilyticum DSM 16975,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,37.33,pfam00155,KO:K14267,60.3,EC:2.6.1.17
WOR8_10032904,WOR_8-12_55341,0,52.3619,5250,WOR8_100329041,WOR8_10032904.1,3,668,665,641149325,640963027,52.9,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;algicola;Marinobacter algicola DG893,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,29.95,pfam02775,KO:K01652,52,EC:2.2.1.6
WOR8_10022980,WOR_8-12_22669,0,35.8107,5853,WOR8_100229801,WOR8_10022980.1,3,4046,4043,2519006893,2518645605,44,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacterium;rhizophilum;Marinobacterium rhizophilum DSM 18822,Peptidase family C25,pfam01364,,,pfam04122,,,
WOR8_10005019,WOR_8-12_5018,SG8-15,55.4977,36497,WOR8_1000501930,WOR8_10005019.95,27538,28731,1193,2519009144,2518645605,73.3,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacterium;rhizophilum;Marinobacterium rhizophilum DSM 18822,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,42.71,pfam00155,KO:K00812,72.5,EC:2.6.1.1
WOR8_10001597,WOR_8-12_1596,SG8-42,64.1409,22937,WOR8_1000159717,WOR8_10001597.54,13955,15136,1181,2520451203,2519899636,50.6,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Microbulbifer;variabilis;Microbulbifer variabilis ATCC 700307,Aspartate/tyrosine/aromatic aminotransferase,COG1448,COG1448,48.48,pfam00155,KO:K00813,49.7,EC:2.6.1.1
WOR8_10001159,WOR_8-12_1158,SG8-31,63.5007,30228,WOR8_1000115924,WOR8_10001159.81,23346,23681,335,637922449,637000249,36.8,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Saccharophagus;degradans;Saccharophagus degradans 2-40,Peptidase propeptide and YPEB domain,pfam03413,,,pfam03413,,,
WOR8_10026605,WOR_8-12_26397,SG8-23-1,51.2231,5396,WOR8_100266051,WOR8_10026605.1,2,862,860,641153530,640963028,37.9,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella;sp.;Moritella sp. PE36,Bacterial pre-peptidase C-terminal domain,pfam04151,,,pfam04151,,,
WOR8_10025365,WOR_8-12_25137,SG8-33,56.1055,5536,WOR8_100253651,WOR8_10025365.1,1,96,95,646088585,645951819,96.8,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;hominis;Cardiobacterium hominis ATCC 15826,,,COG0449,77.42,,KO:K00820,96.8,EC:2.6.1.16
WOR8_10021807,WOR_8-12_21445,0,60.4643,6030,WOR8_100218073,WOR8_10021807.9,1040,2212,1172,646615584,646564502,63.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;vinosum;Allochromatium vinosum DSM 180,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.02,pfam00202,KO:K00818,63.5,EC:2.6.1.11
WOR8_10005348,WOR_8-12_5347,SG8-48,61.4068,12383,WOR8_100053481,WOR8_10005348.1,1,1152,1151,2515665466,2515154118,67.7,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Lamprocystis;purpurea;Lamprocystis purpurea DSM 4197,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.93,pfam00202,KO:K00818,66.2,EC:2.6.1.11
WOR8_10002719,WOR_8-12_2718,SG8-15,48.3838,17665,WOR8_100027196,WOR8_10002719.19,5459,6298,839,646691365,646564556,58.9,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Peptidase S24-like,pfam00717,COG4959,19.72,pfam10502,KO:K03100,58.9,EC:3.4.21.89
WOR8_10008338,WOR_8-12_8930,SG8-15,47.3904,23950,WOR8_1000833814,WOR8_10008338.43,14027,14203,176,646693032,646564556,84.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,61.82,pfam00557,KO:K01265,84.5,EC:3.4.11.18
WOR8_10034022,WOR_8-12_97121,SG8-15,45.2959,7334,WOR8_100340224,WOR8_10034022.13,5107,6291,1184,646693763,646564556,71.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.36,pfam00155,KO:K00812,71.3,EC:2.6.1.1
WOR8_10000063,WOR_8-12_62,SG8-31,62.7158,90427,WOR8_1000006348,WOR8_10000063.156,43324,44544,1220,646692062,646564556,71.6,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.13,pfam00202,KO:K00819,71.6,EC:2.6.1.13
WOR8_10000642,WOR_8-12_641,SG8-31,61.689,36496,WOR8_1000064229,WOR8_10000642.98,35157,36341,1184,646693763,646564556,65.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,45.09,pfam00155,KO:K00812,65.5,EC:2.6.1.1
WOR8_10002803,WOR_8-12_2802,SG8-42,63.0753,26638,WOR8_1000280328,WOR8_10002803.101,25706,26638,932,646692062,646564556,70.4,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.4,pfam00202,KO:K00819,70.4,EC:2.6.1.13
WOR8_10003232,WOR_8-12_3231,SG8-42,63.467,26086,WOR8_100032327,WOR8_10003232.22,4472,5689,1217,646692062,646564556,68.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45.59,pfam00202,KO:K00819,68.5,EC:2.6.1.13
WOR8_10003738,WOR_8-12_3737,SG8-42,62.4859,15946,WOR8_100037382,WOR8_10003738.5,856,2073,1217,646692062,646564556,68.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45.59,pfam13463,KO:K00819,68.2,EC:2.6.1.13
WOR8_10002318,WOR_8-12_2317,SG8-44,49.4487,18864,WOR8_1000231810,WOR8_10002318.30,9225,9992,767,646693032,646564556,77.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,52.8,pfam00557,KO:K01265,77.3,EC:3.4.11.18
WOR8_10011645,WOR_8-12_10321,SG8-45,56.623,8848,WOR8_100116456,WOR8_10011645.19,7613,8380,767,646693032,646564556,76,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,54.72,pfam00557,KO:K01265,76,EC:3.4.11.18
WOR8_10004238,WOR_8-12_4237,SG8-47,60.7324,13981,WOR8_100042389,WOR8_10004238.28,7330,8058,728,646693032,646564556,79.7,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,52.26,pfam00557,KO:K01265,79.7,EC:3.4.11.18
WOR8_10001415,WOR_8-12_1414,SG8-48,59.258,44637,WOR8_1000141535,WOR8_10001415.119,30527,31315,788,646693032,646564556,74.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,52.73,pfam00557,KO:K01265,74.5,EC:3.4.11.18
WOR8_10029842,WOR_8-12_29694,SG8-48,58.2724,5059,WOR8_100298421,WOR8_10029842.1,1,573,572,646694293,646564556,75.9,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Aminotransferase class-III,pfam00202,COG0001,65.45,pfam00202,KO:K01845,75.9,EC:5.4.3.8
WOR8_10005143,WOR_8-12_5142,SG8-48-1,62.7553,21740,WOR8_1000514317,WOR8_10005143.59,15177,15905,728,646693032,646564556,74.8,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Methionine aminopeptidase,COG0024,COG0024,52.5,pfam00557,KO:K01265,74.8,EC:3.4.11.18
WOR8_10030196,WOR_8-12_30057,SG8-48-1,61.2729,5185,WOR8_100301965,WOR8_10030196.15,2793,4625,1832,646694465,646564556,70.4,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,54.25,pfam00310,KO:K00820,70.4,EC:2.6.1.16
WOR8_10034162,WOR_8-12_119568,SG8-50,60.9302,5956,WOR8_100341627,WOR8_10034162.22,3709,3966,257,646694105,646564556,54.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Peptidase family M50,pfam02163,,,pfam02163,,,
WOR8_10005330,WOR_8-12_5329,SG8-51-1,50.4069,12411,WOR8_100053308,WOR8_10005330.22,4512,7853,3341,646693432,646564556,51.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;halophilus;Nitrosococcus halophilus Nc4,Peptidase family M28,pfam04389,COG0265,35.94,pfam13180,,,
WOR8_10013461,WOR_8-12_12462,SG8-48-2,60.5152,8036,WOR8_100134617,WOR8_10013461.23,4385,5365,980,637737309,637000194,79.6,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;oceani;Nitrosococcus oceani C-107, ATCC 19707",Methionine aminopeptidase,COG0024,COG0024,53.94,pfam00557,KO:K01265,79.6,EC:3.4.11.18
WOR8_10008338,WOR_8-12_8930,SG8-15,47.3904,23950,WOR8_1000833815,WOR8_10008338.46,14200,14802,602,648072874,648028046,80.6,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;watsoni;Nitrosococcus watsoni C-113,Methionine aminopeptidase,COG0024,COG0024,54.82,pfam00557,KO:K01265,80.6,EC:3.4.11.18
WOR8_10005515,WOR_8-12_5514,SG8-44,51.1914,17206,WOR8_100055158,WOR8_10005515.26,10072,11907,1835,648073591,648028046,63.9,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;watsoni;Nitrosococcus watsoni C-113,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,53.02,pfam00310,KO:K00820,63.9,EC:2.6.1.16
WOR8_10001208,WOR_8-12_1207,SG8-48-2,61.7476,26231,WOR8_1000120823,WOR8_10001208.82,24407,26230,1823,648073591,648028046,69.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;watsoni;Nitrosococcus watsoni C-113,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,50.9,pfam13230,KO:K00820,69.1,EC:2.6.1.16
WOR8_10006717,WOR_8-12_6716,SG8-50,55.6211,11012,WOR8_100067172,WOR8_10006717.5,1311,3143,1832,648073591,648028046,67.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;watsoni;Nitrosococcus watsoni C-113,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,52.53,pfam00310,KO:K00820,67.3,EC:2.6.1.16
WOR8_10000257,WOR_8-12_256,SG8-42,64.0796,65325,WOR8_1000025721,WOR8_10000257.69,22612,23793,1181,2512463200,2512047069,52.4,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;sp.;Rheinheimera sp. A13L,Aspartate/tyrosine/aromatic aminotransferase,COG1448,COG1448,51.26,pfam04911,KO:K00813,49.7,EC:2.6.1.1
WOR8_10003944,WOR_8-12_3943,SG8-5,56.4709,14457,WOR8_1000394418,WOR8_10003944.53,13957,14457,500,2512464855,2512047069,35.8,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera;sp.;Rheinheimera sp. A13L,Bacterial pre-peptidase C-terminal domain,pfam04151,,,pfam04151,,,
WOR8_10008111,WOR_8-12_8110,SG8-48,63.2684,10005,WOR8_100081112,WOR8_10008111.5,1790,3118,1328,2509046913,2508501107,49.2,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;marina;Thiocapsa marina 5811, DSM 5653",Bacterial pre-peptidase C-terminal domain,pfam04151,,,pfam04151,,,
WOR8_10000253,WOR_8-12_252,SG8-38,62.596,72011,WOR8_1000025342,WOR8_10000253.140,38557,39291,734,2508736616,2508501051,38.8,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;violascens;Thiocystis violascens 611, DSM 198",Peptidase S24-like,pfam00717,COG0681,33.98,pfam10502,KO:K03100,38.8,EC:3.4.21.89
WOR8_10030797,WOR_8-12_32247,SG8-48-2,63.294,5337,WOR8_100307971,WOR8_10030797.1,2,91,89,2508739085,2508501051,90,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis;violascens;Thiocystis violascens 611, DSM 198",,,COG0001,60,,KO:K01845,90,EC:5.4.3.8
WOR8_10009853,WOR_8-12_38423,SG8-48-2,64.0285,11498,WOR8_100098535,WOR8_10009853.16,2859,4139,1280,2507113406,2506783059,73.9,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thioflavicoccus;mobilis;Thioflavicoccus mobilis 8321,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,63.47,pfam00202,KO:K01845,73.9,EC:5.4.3.8
WOR8_10001971,WOR_8-12_1970,SG8-44,50.6189,20520,WOR8_1000197113,WOR8_10001971.42,13707,14876,1169,2508717722,2508501048,62.8,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodovibrio;sp.;Thiorhodovibrio sp. 970,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,49.35,pfam00202,KO:K00818,62.5,EC:2.6.1.11
WOR8_10000893,WOR_8-12_892,SG8-45,56.1465,50427,WOR8_1000089341,WOR8_10000893.137,42091,43278,1187,2508717722,2508501048,65,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodovibrio;sp.;Thiorhodovibrio sp. 970,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.33,pfam00202,KO:K00818,62.5,EC:2.6.1.11
WOR8_10000874,WOR_8-12_873,SG8-50,59.8478,46112,WOR8_1000087438,WOR8_10000874.134,33733,34911,1178,2508717722,2508501048,65.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodovibrio;sp.;Thiorhodovibrio sp. 970,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.92,pfam00202,KO:K00818,64.9,EC:2.6.1.11
WOR8_10011148,WOR_8-12_9718,0,35.6321,9121,WOR8_100111487,WOR8_10011148.25,8044,9120,1076,638127313,637000005,61.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;ehrlichei;Alkalilimnicola ehrlichei MLHE-1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,33.44,pfam00155,KO:K00837,61.2,EC:2.6.1.1
WOR8_10027795,WOR_8-12_27608,0,41.4088,5267,WOR8_100277956,WOR8_10027795.17,2725,4035,1310,638127313,637000005,65.4,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;ehrlichei;Alkalilimnicola ehrlichei MLHE-1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,32.37,pfam01212,KO:K00837,65.4,EC:2.6.1.1
WOR8_10030325,WOR_8-12_30187,SG8-6,34.6231,5014,WOR8_100303257,WOR8_10030325.19,3927,5012,1085,638127313,637000005,61.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;ehrlichei;Alkalilimnicola ehrlichei MLHE-1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,32.63,pfam00155,KO:K00837,61.1,EC:2.6.1.1
WOR8_10000818,WOR_8-12_817,SG8-7,46.5688,56729,WOR8_100008182,WOR8_10000818.3,425,1735,1310,638127313,637000005,68.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;ehrlichei;Alkalilimnicola ehrlichei MLHE-1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,32.02,pfam01212,KO:K00837,68.2,EC:2.6.1.1
WOR8_10003471,WOR_8-12_3470,SG8-30,69.3331,15414,WOR8_100034712,WOR8_10003471.5,316,1599,1283,2520587574,2519899679,58.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Arhodomonas;aquaeolei;Arhodomonas aquaeolei DSM 8974,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,30.51,pfam00155,KO:K00837,56.1,EC:2.6.1.1
WOR8_10023962,WOR_8-12_23690,SG8-42,60.5038,5717,WOR8_100239623,WOR8_10023962.9,2798,4084,1286,2520587574,2519899679,39.8,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Arhodomonas;aquaeolei;Arhodomonas aquaeolei DSM 8974,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,29.73,pfam00155,KO:K00812,37.7,EC:2.6.1.1
WOR8_10000585,WOR_8-12_584,SG8-30,70.0246,44640,WOR8_1000058535,WOR8_10000585.121,35710,36057,347,2509058314,2508501110,43.4,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;haloalkaliphila;Ectothiorhodospira haloalkaliphila Imhoff 51/7, ATCC 51935",Peptidase propeptide and YPEB domain,pfam03413,COG0814,34.29,pfam01490,,,
WOR8_10007549,WOR_8-12_7548,SG8-50,55.3025,10363,WOR8_100075491,WOR8_10007549.1,3,692,689,2509057237,2508501110,76.5,"Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;haloalkaliphila;Ectothiorhodospira haloalkaliphila Imhoff 51/7, ATCC 51935",Aminotransferase class-III,pfam00202,COG0001,66.96,pfam00202,KO:K01845,74.1,EC:5.4.3.8
WOR8_10001907,WOR_8-12_1906,SG8-38-1,63.0711,60259,WOR8_1000190735,WOR8_10001907.125,34883,35647,764,2514634565,2513237365,73,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;sp.;Ectothiorhodospira sp. PHS-1,Methionine aminopeptidase,COG0024,COG0024,51.37,pfam00557,KO:K01265,70.1,EC:3.4.11.18
WOR8_10000311,WOR_8-12_310,SG8-42,62.2714,103407,WOR8_1000031182,WOR8_10000311.282,76218,76982,764,2514634565,2513237365,72.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;sp.;Ectothiorhodospira sp. PHS-1,Methionine aminopeptidase,COG0024,COG0024,52.94,pfam00557,KO:K01265,71.8,EC:3.4.11.18
WOR8_10000805,WOR_8-12_804,SG8-42,63.2246,45041,WOR8_1000080523,WOR8_10000805.83,23009,23773,764,2514634565,2513237365,73,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;sp.;Ectothiorhodospira sp. PHS-1,Methionine aminopeptidase,COG0024,COG0024,51.37,pfam00557,KO:K01265,70.5,EC:3.4.11.18
WOR8_10014690,WOR_8-12_13847,SG8-23-1,53.6438,7602,WOR8_100146908,WOR8_10014690.25,7404,7601,197,639856484,639633026,70.3,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;halophila;Halorhodospira halophila SL1,,,COG0001,69.23,pfam00202,KO:K01845,70.3,EC:5.4.3.8
WOR8_10004117,WOR_8-12_4116,SG8-31,61.3208,22260,WOR8_1000411722,WOR8_10004117.72,21518,22258,740,639000977,638341135,66.4,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Nitrococcus;mobilis;Nitrococcus mobilis Nb-231,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.62,pfam00155,KO:K00812,66.8,EC:2.6.1.1
WOR8_10003560,WOR_8-12_3559,SG8-41,63.9341,15175,WOR8_100035607,WOR8_10003560.24,4486,4803,317,2523084912,2522572153,48.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;sp.;Thioalkalivibrio sp. AKL19,Peptidase S24-like,pfam00717,COG2932,38.1,pfam00717,,,
WOR8_10001415,WOR_8-12_1414,SG8-48,59.258,44637,WOR8_1000141531,WOR8_10001415.103,25015,26214,1199,2518404557,2518285537,67.8,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;sp.;Thioalkalivibrio sp. ALJ17,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,32.51,pfam00155,KO:K14267,67.1,EC:2.6.1.17
WOR8_10005143,WOR_8-12_5142,SG8-48-1,62.7553,21740,WOR8_1000514313,WOR8_10005143.45,9923,11119,1196,2518404557,2518285537,69.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;sp.;Thioalkalivibrio sp. ALJ17,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,33.09,pfam00155,KO:K14267,68.6,EC:2.6.1.17
WOR8_10012012,WOR_8-12_10773,SG8-48-2,64.4275,8664,WOR8_100120125,WOR8_10012012.15,4170,5339,1169,2518403986,2518285537,68.5,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;sp.;Thioalkalivibrio sp. ALJ17,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.94,pfam00202,KO:K00818,67.7,EC:2.6.1.11
